Date,Open,High,Low,Close,Adj Close,Volume
2014-04-16,34.380001,34.980000,34.240002,34.730000,32.062622,2141200
2014-04-17,34.810001,35.450001,34.509998,35.009998,32.321117,1673000
2014-04-21,35.040001,35.630001,34.849998,35.480000,32.755020,1540400
2014-04-22,36.020000,36.820000,35.830002,36.619999,33.807465,2859900
2014-04-23,36.459999,36.669998,36.080002,36.610001,33.798225,1890400
2014-04-24,34.860001,37.020000,34.860001,36.270000,33.484344,2240500
2014-04-25,36.459999,36.480000,35.930000,36.049999,33.281239,2010500
2014-04-28,36.250000,36.439999,35.830002,36.299999,33.512032,1644600
2014-04-29,36.279999,36.689999,36.189999,36.500000,33.696674,2096900
2014-04-30,36.630001,37.139999,36.389999,36.900002,34.065960,1615900
2014-05-01,36.950001,37.330002,36.639999,36.930000,34.093647,888000
2014-05-02,36.930000,37.360001,36.830002,36.849998,34.019798,929700
2014-05-05,36.439999,36.950001,36.209999,36.700001,33.881310,834600
2014-05-06,36.650002,36.650002,36.180000,36.299999,33.512032,1537100
2014-05-07,36.389999,37.380001,36.389999,36.869999,34.038265,1351700
2014-05-08,36.840000,37.270000,36.500000,36.560001,33.752075,1160900
2014-05-09,36.369999,36.639999,36.200001,36.369999,33.576656,1703700
2014-05-12,36.669998,37.060001,36.639999,36.830002,34.001339,924200
2014-05-13,36.770000,36.980000,34.700001,36.509998,33.705910,1910600
2014-05-14,36.560001,36.939999,36.410000,36.529999,33.724373,1502300
2014-05-15,36.509998,36.619999,35.990002,36.220001,33.438187,1588000
2014-05-16,36.130001,36.310001,35.770000,36.060001,33.290478,1455600
2014-05-19,35.860001,36.349998,35.790001,36.209999,33.428951,679600
2014-05-20,36.270000,36.480000,35.709999,35.750000,33.004288,1088000
2014-05-21,35.910000,36.509998,35.740002,36.299999,33.512032,1124700
2014-05-22,36.230000,36.520000,36.099998,36.360001,33.567436,727600
2014-05-23,36.450001,36.529999,36.180000,36.450001,33.650524,708100
2014-05-27,36.590000,37.349998,36.570000,36.919998,34.084423,1499800
2014-05-28,37.000000,37.509998,36.910000,37.380001,34.509090,1070800
2014-05-29,37.500000,37.770000,37.220001,37.709999,34.813744,1026000
2014-05-30,37.490002,38.160000,37.450001,37.900002,34.989151,1363000
2014-06-02,37.950001,38.070000,37.630001,37.770000,34.869141,875900
2014-06-03,37.610001,38.169998,37.610001,38.049999,35.127628,1218800
2014-06-04,38.020000,38.209999,37.770000,38.160000,35.229179,1011700
2014-06-05,37.919998,38.180000,36.889999,37.700001,34.804523,3333700
2014-06-06,37.950001,38.240002,37.540001,37.610001,34.721428,1276200
2014-06-09,37.580002,37.860001,37.380001,37.720001,34.822979,999400
2014-06-10,37.639999,37.689999,37.040001,37.139999,34.287521,791700
2014-06-11,36.889999,36.889999,36.419998,36.470001,33.805511,1167900
2014-06-12,36.540001,37.279999,36.240002,36.799999,34.111408,1378600
2014-06-13,36.750000,37.049999,36.639999,36.730000,34.046520,1092600
2014-06-16,36.740002,36.779999,36.349998,36.549999,33.879673,1124100
2014-06-17,36.509998,37.290001,36.490002,37.250000,34.528526,907700
2014-06-18,37.299999,37.919998,37.150002,37.889999,35.121765,1202400
2014-06-19,37.869999,37.930000,37.360001,37.529999,34.788067,982100
2014-06-20,37.549999,37.779999,37.410000,37.779999,35.019802,1291100
2014-06-23,37.790001,39.240002,37.790001,38.869999,36.030170,2542800
2014-06-24,38.549999,38.680000,37.650002,37.720001,34.964199,1612600
2014-06-25,37.660000,38.470001,37.520000,37.540001,34.797344,1479200
2014-06-26,37.419998,38.189999,37.310001,38.020000,35.242268,1476500
2014-06-27,38.000000,38.450001,37.869999,38.240002,35.446201,1450000
2014-06-30,38.119999,38.750000,37.849998,38.619999,35.798435,1583800
2014-07-01,38.799999,39.470001,38.529999,39.330002,36.456562,1934600
2014-07-02,39.230000,39.700001,39.020000,39.650002,36.753189,1527700
2014-07-03,39.680000,40.000000,39.480000,39.939999,37.021992,945700
2014-07-07,39.820000,39.919998,39.470001,39.709999,36.808804,1455000
2014-07-08,39.619999,39.700001,38.820000,38.919998,36.076515,1342700
2014-07-09,38.959999,39.200001,38.869999,39.119999,36.261906,829200
2014-07-10,38.720001,38.849998,38.310001,38.599998,35.779896,1159200
2014-07-11,38.540001,39.169998,38.410000,39.110001,36.252640,763600
2014-07-14,39.619999,40.349998,39.529999,40.240002,37.300079,1385900
2014-07-15,40.270000,40.459999,39.950001,40.029999,37.105419,1621800
2014-07-16,39.950001,40.360001,39.950001,40.299999,37.355690,573600
2014-07-17,40.160000,40.730000,40.139999,40.610001,37.643051,914900
2014-07-18,40.740002,41.639999,40.509998,40.990002,37.995277,2459000
2014-07-21,40.910000,41.220001,40.599998,41.060001,38.060173,1793500
2014-07-22,41.099998,41.619999,41.060001,41.450001,38.421673,1290000
2014-07-23,41.419998,41.630001,41.139999,41.150002,38.143597,1897100
2014-07-24,41.340000,42.580002,41.340000,42.220001,39.135418,2115100
2014-07-25,42.180000,42.500000,42.000000,42.360001,39.265190,1437300
2014-07-28,42.360001,42.910000,42.189999,42.840000,39.710121,996500
2014-07-29,42.700001,43.259998,42.700001,42.849998,39.719383,1748400
2014-07-30,43.049999,43.060001,42.610001,42.900002,39.765743,1416800
2014-07-31,42.580002,42.730000,42.060001,42.189999,39.107609,1221100
2014-08-01,42.200001,42.369999,41.540001,41.970001,38.903687,1489300
2014-08-04,41.970001,42.389999,41.660000,42.270000,39.181770,1163400
2014-08-05,42.009998,42.310001,41.669998,41.680000,38.634869,1403500
2014-08-06,41.660000,42.160000,41.610001,41.720001,38.671947,1484600
2014-08-07,41.880001,42.180000,41.020000,41.480000,38.449471,1215800
2014-08-08,41.660000,41.669998,41.180000,41.630001,38.588528,1022200
2014-08-11,41.799999,42.099998,41.770000,41.970001,38.903687,752400
2014-08-12,41.810001,42.119999,41.360001,41.580002,38.542175,802000
2014-08-13,40.910000,42.139999,40.910000,42.040001,38.968571,858400
2014-08-14,42.110001,42.290001,42.000000,42.230000,39.144688,682900
2014-08-15,42.320000,42.410000,41.709999,42.119999,39.042736,686500
2014-08-18,42.320000,42.709999,42.209999,42.349998,39.255924,455900
2014-08-19,42.310001,42.529999,42.290001,42.490002,39.385696,601000
2014-08-20,42.439999,42.900002,42.310001,42.730000,39.608158,831300
2014-08-21,42.650002,42.910000,42.490002,42.750000,39.626690,577400
2014-08-22,42.650002,42.889999,42.570000,42.770000,39.645233,613400
2014-08-25,42.990002,43.570000,42.759998,43.459999,40.284828,864700
2014-08-26,43.509998,43.790001,43.330002,43.619999,40.433136,736700
2014-08-27,43.630001,43.779999,43.330002,43.720001,40.525841,858500
2014-08-28,43.470001,43.919998,43.279999,43.799999,40.599991,804700
2014-08-29,43.889999,44.060001,43.459999,43.470001,40.294098,822900
2014-09-02,43.799999,43.799999,43.240002,43.520000,40.340446,891300
2014-09-03,43.720001,43.869999,43.200001,43.380001,40.210667,842100
2014-09-04,43.509998,43.639999,42.889999,43.119999,39.969662,594800
2014-09-05,43.119999,43.220001,42.830002,43.119999,39.969662,660600
2014-09-08,43.020000,43.360001,43.000000,43.279999,40.117973,679700
2014-09-09,43.160000,43.330002,42.869999,42.950001,39.812084,777600
2014-09-10,42.919998,43.380001,42.770000,43.349998,40.323689,622900
2014-09-11,43.049999,43.400002,42.810001,43.330002,40.305088,722600
2014-09-12,43.340000,43.930000,43.340000,43.860001,40.798084,917100
2014-09-15,43.770000,43.939999,43.470001,43.660000,40.612041,742700
2014-09-16,43.560001,44.040001,43.560001,43.970001,40.900410,1008900
2014-09-17,44.040001,44.040001,43.759998,43.860001,40.798084,1509000
2014-09-18,44.020000,44.330002,43.540001,43.720001,40.667862,1449800
2014-09-19,43.830002,44.130001,43.750000,43.900002,40.835297,1712400
2014-09-22,43.779999,43.889999,43.150002,43.250000,40.230671,712300
2014-09-23,43.259998,43.430000,42.560001,42.570000,39.598145,741700
2014-09-24,42.560001,42.849998,42.430000,42.790001,39.802788,931100
2014-09-25,42.779999,42.910000,41.930000,42.000000,39.067940,1098000
2014-09-26,41.830002,42.439999,41.830002,42.389999,39.430702,646900
2014-09-29,42.000000,42.430000,41.939999,42.349998,39.393497,1112800
2014-09-30,42.430000,42.680000,42.349998,42.419998,39.458611,698100
2014-10-01,42.430000,42.430000,41.840000,41.950001,39.021427,767200
2014-10-02,42.360001,42.500000,41.639999,42.090000,39.151657,1123800
2014-10-03,42.310001,42.860001,42.299999,42.740002,39.756275,882900
2014-10-06,42.779999,42.840000,42.150002,42.189999,39.244675,913200
2014-10-07,41.849998,41.900002,41.220001,41.220001,38.342384,1414300
2014-10-08,41.290001,42.169998,41.259998,42.150002,39.207458,1040500
2014-10-09,42.029999,42.150002,41.490002,41.520000,38.621449,975500
2014-10-10,41.610001,42.250000,41.320000,41.360001,38.472610,1346800
2014-10-13,41.230000,41.549999,39.919998,39.980000,37.188953,1527400
2014-10-14,40.160000,40.570000,39.740002,39.779999,37.002922,1328800
2014-10-15,39.189999,40.009998,38.430000,39.799999,37.021523,1587400
2014-10-16,39.459999,40.220001,39.099998,39.730000,36.956406,939100
2014-10-17,40.090000,40.540001,39.730000,40.160000,37.356377,1179300
2014-10-20,40.209999,40.799999,39.990002,40.740002,37.895905,659000
2014-10-21,40.860001,41.209999,40.680000,41.189999,38.314476,1072400
2014-10-22,41.189999,41.400002,40.910000,40.930000,38.072632,801500
2014-10-23,41.330002,41.639999,41.009998,41.299999,38.416798,1142900
2014-10-24,40.450001,41.040001,39.939999,40.880001,38.026127,1294600
2014-10-27,40.590000,41.110001,40.520000,40.990002,38.128448,1127000
2014-10-28,41.259998,41.900002,40.950001,41.820000,38.900497,820900
2014-10-29,42.000000,42.529999,41.770000,42.430000,39.467915,946500
2014-10-30,42.389999,42.980000,42.310001,42.770000,39.784184,903100
2014-10-31,43.000000,43.389999,42.919998,43.259998,40.239960,1371700
2014-11-03,43.110001,43.689999,43.000000,43.529999,40.491127,842300
2014-11-04,43.549999,44.029999,43.419998,43.689999,40.639946,916500
2014-11-05,44.040001,44.040001,43.470001,43.740002,40.686462,1383600
2014-11-06,43.849998,44.049999,43.709999,43.900002,40.835297,959700
2014-11-07,44.139999,44.139999,43.680000,43.880001,40.816685,795700
2014-11-10,43.720001,44.070000,43.580002,44.029999,40.956215,727600
2014-11-11,44.009998,44.290001,43.820000,44.270000,41.179459,431800
2014-11-12,44.090000,44.270000,43.939999,44.029999,40.956215,532400
2014-11-13,44.130001,44.209999,43.560001,43.790001,40.732975,596700
2014-11-14,43.700001,43.990002,43.570000,43.779999,40.723671,489600
2014-11-17,43.720001,43.930000,43.490002,43.730000,40.677158,575600
2014-11-18,43.810001,44.009998,43.709999,43.990002,40.919010,953900
2014-11-19,43.910000,44.009998,43.290001,43.980000,40.909714,844800
2014-11-20,43.689999,44.180000,43.580002,44.160000,41.077137,695100
2014-11-21,44.560001,44.650002,43.380001,44.099998,41.021336,957900
2014-11-24,44.279999,44.680000,44.099998,44.639999,41.523636,787700
2014-11-25,44.630001,44.810001,44.439999,44.580002,41.467827,685600
2014-11-26,44.570000,44.869999,44.509998,44.830002,41.700371,491100
2014-11-28,44.820000,44.970001,44.610001,44.910000,41.774780,235800
2014-12-01,44.849998,44.939999,44.259998,44.270000,41.179459,1034700
2014-12-02,44.480000,45.110001,44.310001,45.070000,41.923622,573800
2014-12-03,45.080002,45.570000,44.880001,45.540001,42.360802,528400
2014-12-04,45.639999,46.000000,45.369999,45.939999,42.732880,665700
2014-12-05,46.000000,46.500000,45.610001,45.680000,42.491032,910000
2014-12-08,46.090000,47.000000,46.090000,46.259998,43.030544,1197500
2014-12-09,46.900002,46.910000,46.290001,46.410000,43.170071,1719900
2014-12-10,45.980000,46.389999,45.750000,45.790001,42.731464,1173000
2014-12-11,45.910000,47.080002,45.810001,46.970001,43.832645,1583600
2014-12-12,46.500000,48.230000,45.980000,46.110001,43.030094,1587600
2014-12-15,46.240002,46.830002,46.000000,46.459999,43.356701,1302200
2014-12-16,46.509998,46.720001,45.740002,45.740002,42.684807,1490700
2014-12-17,45.990002,46.689999,45.779999,46.529999,43.422031,770800
2014-12-18,47.020000,47.860001,46.630001,47.860001,44.663197,775200
2014-12-19,48.240002,48.919998,47.970001,48.689999,45.437748,2225600
2014-12-22,48.389999,49.380001,48.389999,49.290001,45.997673,901700
2014-12-23,49.520000,49.709999,49.119999,49.139999,45.857700,805600
2014-12-24,49.290001,49.450001,48.720001,48.740002,45.484417,346200
2014-12-26,48.790001,49.220001,48.689999,48.700001,45.447090,354300
2014-12-29,48.680000,49.060001,48.439999,48.849998,45.587059,420200
2014-12-30,48.820000,48.840000,48.470001,48.630001,45.381763,358000
2014-12-31,48.880001,48.880001,47.950001,47.959999,44.756508,440900
2015-01-02,48.220001,48.410000,47.419998,47.860001,44.663197,596100
2015-01-05,47.619999,47.910000,47.259998,47.610001,44.429897,955600
2015-01-06,47.759998,47.980000,47.160000,47.580002,44.401897,1034700
2015-01-07,47.889999,48.279999,47.320000,48.259998,45.036472,990800
2015-01-08,48.490002,49.330002,48.439999,49.009998,45.736385,1205600
2015-01-09,49.209999,49.389999,48.320000,48.500000,45.260448,714500
2015-01-12,48.389999,48.490002,47.250000,47.349998,44.187260,1386300
2015-01-13,47.549999,48.040001,46.349998,46.709999,43.590012,1773400
2015-01-14,46.150002,46.630001,45.099998,45.660000,42.610146,1409000
2015-01-15,45.669998,46.200001,45.209999,45.759998,42.703461,1224100
2015-01-16,45.730000,46.389999,45.540001,46.290001,43.198063,2202400
2015-01-20,46.599998,46.770000,45.680000,45.950001,42.880783,1263600
2015-01-21,45.740002,46.180000,45.380001,45.700001,42.647472,817600
2015-01-22,45.689999,46.639999,45.380001,46.540001,43.431370,1201100
2015-01-23,46.459999,46.779999,46.200001,46.560001,43.450024,820600
2015-01-26,46.459999,46.720001,46.130001,46.570000,43.459366,904500
2015-01-27,46.160000,46.540001,45.889999,46.080002,43.002106,738500
2015-01-28,46.080002,46.320000,44.930000,45.040001,42.031551,1131100
2015-01-29,45.270000,45.869999,44.820000,45.169998,42.152878,1502600
2015-01-30,45.119999,45.990002,44.910000,45.599998,42.554146,1435500
2015-02-02,45.610001,46.849998,45.610001,46.810001,43.683319,1345500
2015-02-03,46.980000,47.270000,46.759998,47.049999,43.907303,1025800
2015-02-04,46.919998,47.869999,46.730000,47.599998,44.420559,1123900
2015-02-05,47.779999,48.910000,47.689999,48.299999,45.073807,841800
2015-02-06,48.630001,49.240002,48.410000,49.240002,45.951023,1273300
2015-02-09,49.000000,49.130001,48.380001,48.490002,45.251122,821800
2015-02-10,48.709999,49.049999,48.070000,48.549999,45.307110,888400
2015-02-11,48.529999,49.369999,48.410000,49.180000,45.895027,985600
2015-02-12,49.290001,50.000000,49.220001,49.750000,46.426949,818600
2015-02-13,49.840000,49.980000,49.340000,49.480000,46.174984,811200
2015-02-17,49.509998,49.930000,49.259998,49.919998,46.585598,854300
2015-02-18,49.680000,50.200001,49.619999,49.910000,46.576267,821600
2015-02-19,49.619999,50.389999,49.619999,50.299999,46.940220,886500
2015-02-20,50.250000,50.959999,49.820000,50.939999,47.537468,740600
2015-02-23,50.919998,50.939999,50.419998,50.790001,47.397495,711900
2015-02-24,50.779999,51.220001,50.410000,50.650002,47.266834,888200
2015-02-25,50.650002,50.959999,50.500000,50.790001,47.397495,581700
2015-02-26,50.759998,51.000000,50.310001,50.639999,47.257511,949100
2015-02-27,50.509998,50.570000,50.090000,50.160000,46.809563,724600
2015-03-02,50.369999,50.930000,50.290001,50.919998,47.518803,761800
2015-03-03,50.900002,51.130001,50.209999,50.599998,47.220169,646700
2015-03-04,50.509998,51.099998,50.240002,51.020000,47.612122,987500
2015-03-05,51.040001,51.040001,50.400002,50.779999,47.388153,635800
2015-03-06,50.660000,51.099998,50.119999,50.189999,46.837566,742000
2015-03-09,50.259998,50.849998,50.009998,50.700001,47.313496,619100
2015-03-10,50.310001,50.389999,49.639999,49.639999,46.324299,911200
2015-03-11,49.599998,49.790001,49.240002,49.340000,46.183895,1001200
2015-03-12,49.450001,50.029999,49.450001,49.990002,46.792320,792500
2015-03-13,50.060001,50.330002,49.500000,50.250000,47.035679,865900
2015-03-16,50.619999,51.180000,50.619999,50.810001,47.559872,562500
2015-03-17,50.549999,51.000000,50.330002,50.939999,47.681549,546700
2015-03-18,50.630001,50.720001,49.200001,49.520000,46.352386,1747700
2015-03-19,49.349998,50.610001,49.259998,50.410000,47.185455,1281000
2015-03-20,50.610001,50.849998,50.250000,50.439999,47.213524,1393800
2015-03-23,50.400002,50.619999,50.049999,50.330002,47.110565,862100
2015-03-24,50.209999,50.419998,49.759998,50.169998,46.960804,986700
2015-03-25,50.110001,50.240002,49.070000,49.160000,46.015408,2018100
2015-03-26,49.009998,49.689999,48.910000,49.549999,46.380466,999500
2015-03-27,49.380001,49.770000,49.189999,49.700001,46.520870,725300
2015-03-30,49.830002,50.810001,49.779999,50.700001,47.456898,619100
2015-03-31,50.630001,51.009998,50.310001,50.939999,47.681549,1193100
2015-04-01,50.639999,50.930000,50.259998,50.459999,47.232254,884100
2015-04-02,50.410000,50.570000,49.950001,50.110001,46.904648,760700
2015-04-06,49.619999,50.630001,49.209999,50.580002,47.344574,809500
2015-04-07,50.680000,50.880001,50.009998,50.009998,46.811039,517500
2015-04-08,49.970001,50.400002,49.759998,49.919998,46.726791,917400
2015-04-09,49.860001,50.160000,49.590000,50.139999,46.932724,420000
2015-04-10,50.110001,50.590000,49.970001,50.580002,47.344574,668400
2015-04-13,50.470001,50.669998,50.270000,50.320000,47.101208,744100
2015-04-14,50.220001,50.290001,49.580002,49.709999,46.530228,1230900
2015-04-15,49.700001,49.930000,49.299999,49.509998,46.343033,1010200
2015-04-16,49.430000,49.889999,49.169998,49.799999,46.614475,777200
2015-04-17,49.580002,49.720001,48.459999,48.680000,45.566116,1591300
2015-04-20,48.680000,48.939999,48.279999,48.340000,45.247864,1427000
2015-04-21,48.380001,48.970001,48.340000,48.720001,45.603561,1742800
2015-04-22,48.750000,49.230000,48.639999,48.840000,45.715881,2193000
2015-04-23,48.720001,50.080002,48.639999,49.759998,46.577038,1417000
2015-04-24,49.349998,49.840000,48.250000,48.570000,45.463146,2038000
2015-04-27,48.630001,48.759998,48.110001,48.259998,45.172977,1421100
2015-04-28,48.290001,49.439999,48.139999,49.320000,46.165184,989500
2015-04-29,49.340000,49.750000,48.770000,48.959999,45.828194,1024200
2015-04-30,48.889999,49.250000,48.459999,48.630001,45.519314,647300
2015-05-01,48.840000,49.169998,48.619999,49.049999,45.912445,640500
2015-05-04,49.220001,49.709999,49.119999,49.619999,46.445984,712500
2015-05-05,49.540001,49.930000,49.209999,49.430000,46.268139,1027800
2015-05-06,49.430000,49.990002,48.740002,48.970001,45.837559,1056300
2015-05-07,48.930000,49.919998,48.910000,49.889999,46.698719,751100
2015-05-08,50.279999,50.790001,50.209999,50.549999,47.316502,995400
2015-05-11,50.630001,51.160000,50.389999,50.810001,47.559872,951100
2015-05-12,50.660000,50.869999,50.279999,50.500000,47.269695,770900
2015-05-13,50.490002,50.930000,50.299999,50.750000,47.503704,572800
2015-05-14,51.080002,51.480000,50.830002,51.450001,48.158928,541900
2015-05-15,51.619999,51.770000,51.099998,51.189999,47.915562,807600
2015-05-18,51.230000,51.840000,51.200001,51.779999,48.467815,552500
2015-05-19,52.380001,52.419998,52.000000,52.270000,48.926472,840900
2015-05-20,52.200001,52.230000,51.630001,51.830002,48.514618,770600
2015-05-21,51.720001,52.410000,51.650002,52.270000,48.926472,822100
2015-05-22,52.139999,52.939999,52.110001,52.619999,49.254082,837500
2015-05-26,52.500000,52.570000,51.869999,51.930000,48.608223,994600
2015-05-27,51.990002,52.250000,51.689999,52.060001,48.729916,754100
2015-05-28,51.730000,52.450001,51.669998,52.340000,48.991993,497500
2015-05-29,52.290001,52.430000,51.740002,51.750000,48.439735,1059600
2015-06-01,52.049999,52.160000,51.450001,51.490002,48.196369,1287100
2015-06-02,51.529999,51.619999,51.189999,51.599998,48.299332,724100
2015-06-03,51.820000,52.340000,51.680000,51.950001,48.626949,676900
2015-06-04,51.759998,51.939999,51.029999,51.330002,48.046604,672400
2015-06-05,51.310001,51.610001,50.430000,50.529999,47.297775,1457100
2015-06-08,50.580002,50.580002,49.509998,50.029999,46.829758,1540200
2015-06-09,50.150002,50.360001,49.689999,50.139999,46.932724,962600
2015-06-10,50.169998,50.959999,50.169998,50.759998,47.751141,1000300
2015-06-11,50.959999,51.279999,50.860001,51.090000,48.061596,583000
2015-06-12,51.040001,51.160000,50.669998,50.740002,47.732342,544800
2015-06-15,50.439999,50.560001,49.930000,50.340000,47.356052,587900
2015-06-16,50.299999,50.700001,50.189999,50.590000,47.591236,621100
2015-06-17,50.599998,51.360001,50.509998,51.049999,48.023964,980700
2015-06-18,51.369999,51.590000,51.139999,51.279999,48.240330,804500
2015-06-19,50.889999,51.169998,50.220001,50.389999,47.403088,1241300
2015-06-22,50.630001,51.000000,50.450001,50.619999,47.619446,544200
2015-06-23,50.779999,50.860001,50.470001,50.540001,47.544197,486800
2015-06-24,50.480000,50.630001,49.730000,49.740002,46.791618,750800
2015-06-25,49.880001,50.340000,49.799999,49.959999,46.998577,762000
2015-06-26,50.020000,50.169998,49.650002,49.700001,46.753983,746200
2015-06-29,49.310001,49.509998,48.529999,48.549999,45.672153,780900
2015-06-30,48.869999,49.209999,48.630001,48.810001,45.916748,821900
2015-07-01,48.799999,49.080002,48.299999,48.709999,45.822674,1171900
